tweet,label
"[USERNAME] :( pulang sekolah ceplokin trus mam baso 10.000 aja dah cukup, dulu mah sesimple itu.. boro2 maw ada pansos2an.. era ig jd ajang hebat2an ini lo bikin otak remaja ga sehat",sadness
Too much camera too look.. hahaha.. Btw #happy3thanniversary sayang.. 3 tahun yg sgt mencabar n smoga kta sentiasa dirahmati Allah swt slalu.. Love u,love
yah pingin kyk si Laudya dpt duda baik punya anak 1 ce ..dudanya baik sayang sm gw gitu deh fokus gw skrg..fight aja n tetep semangat krn gw udah putuskan mau menetap sampe tua n death disana,happy
"Beliau disana, mendengarkan sembari tersenyum. Sesekali cerita kami terpotong oleh orang-orang yang keluar masuk meminta tanda tangannya. Sampai kemudian berujung pada satu inti, 'Boleh tidak pak, kita berdua ujian duluan?' Dan beliau tertawa, tapi masih berwibawa dan teduh.",happy
Aku gasuka sih tapi gondok dan dongkol dan mangkel aja . Dan kagetnya lagi dia mau meniqaaa . Semoga insyafmu ga abal abal ya mas ha ha ha semoga udah alim beneran  cuma dia inget ga ya ttg habluminallah & habluminannas . Ga ada niat minta maaf wanita2 yg disakitinya gt ?,anger
Alhamdulillah goal suport unit penyambutan RI 1 semarang peresmian terminal baru airport a yani semarang . Tambahan 3 unit alpahard facelift 2018 mendarat dengan selamat,happy
"Pembangunan Infrastruktur membuat rakyat merasakan hadirnya negara dalam kehidupan. Tak lain karena kerja nyata pak [USERNAME] selama 3,5 tahun memerintah. Kedepan.. #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TETAPJOKOWI [URL]",happy
"Aku bahagia bersama Pisces, dan mencintai dengan tulus. Mencintai dengan apa adanya. Dan hanya dengan Pisces ku tak ingin lepas, apapun yang terjadi. Bahkan dulu jika ku disebut 'bodoh' pun aku rela. hahaha. memang cinta membuat buta.",love
"Bahkan sampe sekarangpun, gue takut dan stress kalo ketemu orang. Gatau kenapa. Butuh momen nenangin diri lama untuk ketemu orang yg ga gue kenal, atau bahkan yg gue kenal. Butuh latihan bertahun2 biar bisa pura2 oke. Ke dokterpun gue masih takut.",fear
wah kasihan kucingnya pasti sakit deh :d ha ada semut keinjek kucing memang ada yang kcelakan,sadness
Bukan tipikal orang yang mesti dimaintain dengan chatting terus terusan sih aku tuh memang Males juga Cuma ya... When you got time please reply mine,sadness
"Alhamdulillah, sudah menjadi fans dari sumber berita ANTARA [USERNAME] Ikutan kuy [USERNAME] [USERNAME] [USERNAME] semoga bisa menjadi #TemanANTARATerfavorit",happy
"Ya Allah, bukakanlah bagiku di bulan ini pintu-pintu menuju surga dan tutupkan bagiku pintu-pintu neraka. Berikanlah kemampuan padaku untuk menelaah Al qur'an di bulan ini. Wahai yang menurunkan ketenangan ke dalam hati orang-orang mukmin.",love
"gua berasa stalker abis, nyari tau kenapa dia bisa se pendiem itu, nyari tau mantannya, nyari tau latar belakangnya, ngikutin dia sampe rumahnya, kenalan samaa nyokapnya, bikinin bekel, beliin oreo, beliin susu, i serach and give all he cintad. emang gua seagresif itu dulu.",love
"90. Tanggapanku. Aku cinta kamu apa adanya /eak Apa ya. Aku mengerti setiap sisi dirimu, krn kitakan kembaran..aku ngerti klo kamu orangnya perhitungan, organized , kita sama2 ga mikirin penampilam dan pasangan, tp disisi lain jg perfectionist. Ya pokoknya i feel you",love
"[USERNAME] Kurang jelas karena ku molor, paman. Tp sepertinya itu pas puteran balik dan si motor langsung masuk jalur busway. Jangan ikutan gitu yaa... Pelisss gw horor liatnya",fear
"Aku gak salah bila mohon pd [USERNAME], segera Perintahkan MENKES utk menambah Ruangan Khusus ""Sakit Jiwa"" pd stiap Rmh Sakit. Sbab, tdk menutup kemungkinan, USAI PILPRES, stiap Rmh Sakit akan dibanjiri Pasien ""Sakit Jiwa"". Tanda2 kearah sana itu sdh ada. Saat ini banyak yg STRESS",anger
Anehnya dimulut sama sekali gak kepedesan. Tapi abis itu langsung sakit perut. Semaleman bener2 sakit perutnya. Hari ini udah bolak balik ke toilet. Biasanya makan pedes kayak gimana juga gak sampe segininya. Apa yang salah???,sadness
"Eum apalagi ya . . Dewasa pake banget kamu mah. Oh iya, bucin juga! Tapi nggak apa-apa, asalkan Sabila happy. Me cintas you!",love
[USERNAME] Hal biasa. Ignore. Block Sebuah bentuk pembiaran terhadap kasus pelecehan seksual. Merasa langkah terbaik hanya diam seakan dengan diam pelaku ga akan berbuat kaya gt ke org lain. Such logic.,anger
"[USERNAME] aku udh takut bgt nih soalnya rata2 yg pengen fk di sekolah aku aja rata2 anak paralel :"") tp gatau jg ya kalo univ yg dipengen beda",fear
"[USERNAME] kalo aku tipe orang yang nabung tiap mau beli sesuatu. Kalo lagi gak ada yang di beli, paling susah nyimpen uang. Banyak banget godaannya :( #DGITM",sadness
"Suka sama cewek beda kelas dong, gue di kelas 7A waktu itu dan si cewek 7C kalo gak lupa (teruntuk kamu cinta pertamaku )",love
Tp iya sih dosa lo banyak sm gue. Tp aku tetep cinta kok muahh,love
"Saat sendiri, hanya saya yang tau dan mungkin baru-baru ini saya rasakan yg sebenarnya saya alami disana Tertekan, ya saya tertekan disana Malu, takut, merasa bodoh",sadness
Sudah berjuta kali bong dikasih tau.. Pak Harto hanya kejam : Pki Bandit Rampok Lo keturunan kelompok mana bong??? Hahahahaha,anger
Makasih doanya genks yg udh dukung ak disini ak gak nyangka bisa maju ke tahan ini maygad makasi juga buat bapak bambang lurah pondok cabe2an yg udh dukung n nonton ak saat ini. Love u genks,love
"usaisenja : SrikandiIndung Seseorang pernah bertanya padaku, seperti apa cinta itu? Cinta itu seperti, Sekepal jantungku yang tak bisa melupakan degup Sebentuk paru-paruku yang tak bisa meninggalkan udara Dan seperti aku yang tak bisa kehilanganmu. #us",love
Lebih menyeramkan kalo punya grup WA keluarga yg isinya sharing2 hadist & ayat Al-Qur'an DAN grup WA lingkungan paroki gereja.... Serem kalo salah reply,fear
Aku mulai takut menghadapi hari. Seperti disiksa mendadak. Aku takut dia tidak kembali.,fear
[USERNAME] Nggg.... bagus sih... kayak video iklan pariwisata... tehnik editing sinematografi blablablablabla lah pokokmen juara banget,happy
Gatau tiba tiba gw takut aja kan ya pas nengok tau tau thomasnya ngajak gw ngobrol gimana ya Allah pengsan lah aq. Jadi gw balik aja deh bantalnya begini.,fear
lagi beli mrtabak gliran sudah jadi tapi kaki berat melangkah gra2 dengar lagu hayah mas mas nya lf juga kaya nya :p,happy
"Sayang, tapi emang Holmes juga akan lebih dapet menit di Suns. Kelebihan Muscala di outside shooting jadi pembeda di sini.",happy
"Sayaa sadar saya ini siapa, km siapa Dan takkan mungkin mjd kita Kangen, iya Jarang ketemu, iya Kadang curigaan, iya Krn aku  km Mimpi yg wkt itu mungkin biar kangen ku akan km terobati Nyatanya malah menjadi Arhhhh... Allah Maha Tau",sadness
"Ya allah tuhan ku, saya tidak kuat baca komentar tentang Via Vallen di akun doi sama gosip2 IG. Rasanya mau nangis aja rasanya, liat akun2 cowok pada enteng bgt nganggep masalahnya, yang cewek bisa setega itu julidnya.",sadness
di kantor baru ditantang bikin marketing plan dan harus bisa bikin co-branding sama bank biru. takut ga bisa. belum tau gimana strateginya. dan gue udah kepalang resign di kantor sekarang.,fear
Udah gitu. Aku pake Vaseline gitu kan di bulu mata sama alis. Disimpan deh tuh si Vaseline di atas lemari (posisinya kaca sebelah lemari) udah gitu kan pake yang lain juga. Pas nyimpen yang lain. Aku baru ngeh. Vaseline nya udah ga ada,sadness
"Alhamdulillah.... Bahagia rasanya Ramadhan ini bisa menjembatani syeh2 dari Palestina untuk hadir di beberapa Masjid di Pelalawan pada Hari, Waktu dan Tempat yang berbeda..... [URL]",happy
Ini orang ajaib sih..tadi bisa juga becandaan receh gitu sama dia. Gue nyeletuk ngomong apa gitu trus dia tau2 ngakak. Kaget saya. Tapi seneng.,happy
"Cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya. Bila cintamu membuat hidupmu lebih buruk, maka jangan takut untuk melepaskannya pergi.",love
"Terima kasih Dinporapar Kabupaten Purbalingga, juga rekan2 pramuwisata Purbalingga, yang telah datang dan berpartisipasi dalam acara buka puasa bersama. [USERNAME] untuk hadirnya pula. Sinergi saling mengisi dan memajukan Pariwisata. [URL]",happy
Inget jaman SD sekitar kelas 3-4an. Tiap pulang sekolah pasti mampir ke rumahnya [USERNAME] buat main dan nonton meteor garden sama mamahnya. Ikut mandi sama makan juga. Baru pulang kalo udah di telepon mamah. Haha.,happy
"/am/ kita saling sayang dan aku udah coba nyatain kekamu, tp kamu tetap ga peduli, aku disini masih suka nungguin kamu ga tau sampe kapan lagi:)",sadness
"Lu dan PSI yg tak punya manfaat..!!! Pengecut,penjilat,tukang fitnah.. Ton gw punya teka teki,partai partai apa yg berideologi dendam?bermental jongos,dan dosponsori taipan brengsek? #testIQ",anger
"Francey agak terkejut saat mendengarmu meneriakinya. Seolah jiwanya melompat seperti seseorang yang sedang menonton bagian jumpscare dalam sebuah film horror. Wajah Francey berubah, ia agak ngeri dengan wanita disebelahnya ini.",fear
Wow ini kita foto kapan ya eonnie? Apa pas ultah sma 1 baradatu? Ditendanya... #dontforget #ya #eonnie #semangat,happy
"OH MY GOD !!!! !! ! ! ! ! ! ! ! SUDAH SESUAI SAYANG, MALAH LEBIH BAGUS DARI PUNYAKU AAAAAAAAA ANAK KITAAAA :""D /NANGIS BAHAGYA/",happy
"Hanya dalam waktu tiga detik aku jatuh cinta kepada seseorang untuk pertama kali, tapi mustahil untuk berhenti mencintai dalam waktu tiga detik. [Seo In Ha, Love Rain]",love
"sungguh memang indahnya ciptaan sang tuhan!, sampai aku begitu sangat terpesona melihat garis senyum manismu sayang",love
"[USERNAME] Aku tak mudah mencintai bilang cinta tapi mengapa kini denganmu aku jatuh cinta,tapi jika kalau belum jodoh aku bisa apa - Menyimpan rasa /devano danendra",sadness
"Males packing tiap mau pergi tuh plg males kalo suruh packing,pgnnya bs punya tongkat sihir trus lgsg masukin barang2ny k koper dgn rapi",sadness
"Sedangkan mereka? Setiap ke sekolah harus naik kapal compreng yang jaraknya cukup jauh dari rumah mereka, hebatnya lagi mereka nggak ngeluh",sadness
"(1) Kejadiannya baru banget tadi pulang nongkrong. Di stasiun manggarai jam 9an masih lumayan rame. Temen gw (cewek) pas lagi di tangga desak-desakan, pantatnya dipegang cowok. Dia ngadu ke gw.",anger
"sah-sah saja anda fans persija. Membela pemain klub favorit. Walau persija bapuk. Tapi jangan keliatan banget lah, apalagi soal Via Vallen & Simic ini. Mikir!!",anger
[USERNAME] [USERNAME] Kalo kita punya tiket Tiket apa yang paling bisa buat orang bahagia.... Tiket ketemu @8rianna_ [USERNAME] #IniSahurTIKETCOMHariKe20 [USERNAME],happy
"lalu aku komen begini ""min, kalo posting karya orang tolong minta izin terlebih dahulu dan tag si pemilik karya"" di feed tersebut namun tidak dibalas. lalu aku coba dm dengan kalimat yang sama seperti di komentar feed akun tsb",anger
Kadang suka gak terima kalo liat hidup we gak kayak temen2 we yang mulus2 aja. Mungkin balasan dosa2 we selama ini,sadness
Yang paling ngenes ketika sampai parkir stasiun lalu KRL arah yang saya tuju datang tapi karena jarak parkir stasiun Ke KRL perlu waktu 3 menit alhasil ketinggalan kereta,sadness
makan salah tidak-makan juga lebih salah maunya apa sih nih tengorokan -_-,sadness
Tapi so far ga ada yg aneh sih Ka malah byk yg support Justru lebih ngeri netizen di IG kayanya wkwk jgn dikunci sayang Ka,fear
Wkwkwkw Keknya dah seminggu lebih meledak2 mulu. Emang orang sekitar gue pada gblk atau emang gaada otaknya dari dulu cuma gue nya yg sabar,anger
[USERNAME] [USERNAME] [USERNAME] Negara mana didunia ini yg bisa memendam liberalisme? Afganistan? Pakistan? Iran? Termasuk negara maju ga mereka sekarang? Negara mana yg masih menggunakan khilafah?,anger
"Satu hal yg terburuk dalam hidupku adalah, ketika aku tak langsung mengerjakan masalah yang seharusnya aku kerjakan , sering aku lakukan , padahal jam dinding sudah terus berpindah TUNDA TUNDA TUNDA TUNDA, SAMPAI KAU MENUA TUNDA LAPORAN",sadness
"Alhamdulillah , sekarang kurma bukan hanya bisa di panen di tanah Arab Saudi tetapi juga bisa di panen di Pekanbaru ( Riau )",happy
"Awak sih jd org slow, mau di omongin a to z asal ale bnyk makan, ngga cranky, berat naik udh bahagia. Mslh apapun jd kyk ngga ada. Ibu2 bgt sih skrg",happy
"Itu teman yang sok ngga liatin temennya ketika bertemu, hati2 saja suatu hari nanti yakin deh kalo loe nengok kembali ngga bakalan ada yg liatin. Haha. Lucu melihat hal itu. Miris dan kasian",anger
"i love you. i love you so much. aku sering bgt ngomong gini ke kamu, tapi semoga kamu ga bosen ya. soalnya apa yg aku omongin itu semua beneran tulus dari hati aku",love
terkenal dengan kegiatan blusukan ke pasar-pasar atau gang-gang sempit. Tujuan Presiden RI ini semata-mata agar dapat berinteraksi langsung dengan masyarakat Indonesia. #JokowiSekaliLagi,love
"Pemantauan dan sosialisasi di wilayah KRB III dengan melaksanakan patroli rutin, tetap semangat dan tetap waspada #waspadamerapi [URL]",fear
"Setelah di salahkan sama beliau, ini adegan scene di TKP kemarin masih terbayang dengan jelas di pikiran gue bahkan sedetik setelah gue buka mata pas bangun tidur. Im so sad pake banget",sadness
"[USERNAME] Dudeeee please she's better than penyanyi dangdut generasi2 sebelumnya yg ngumbar toket, paha, gosip kawin-cerai, dan lain lain Situ ngga ngeliat dia lg ngerubah image biduan di khalayak ramai? #timviavallen",anger
Banyak orang yg berjuang tuk menggapai cita2 itu bener2 netesin darah+keringat. Tpi ada juga org yg sudah di sediain karpet merah masih menyia nyiakan kesempatan.. Kadang gw suka kesel dan pengen gw toyor org yg bgitu..,anger
"Ketika org minum obat penenang, dipandang sebelah mata. Ketika tidak minum, dibilang gila. Terserah apa kata org lah. Tidak membuahkan solusi.",sadness
liat aja yah mulai now fokus cari duda mapan dewasa ajak nikah di sini n gw cuma minta nyokap gw beresin n kasih hak gw sbg anak kandungnya rata minta dipestain tp ga mewah kog biasa aja lgsg gw ikut suami gw stay di negaranya soon hrs tercapai,anger
[USERNAME] Memikirkan Blunder nya... saat bulan puasa kok nuduh [USERNAME] [USERNAME] sudah melahirkan 2 koruptor besar... [URL],anger
"200 mubalig versi Menag,sdh ditatar.Bahan ceramah hrs sesuai dgn Menag.Lucu juga.Ceramah terkendali.Jika para mubalig menolak Menag mundur.Iya dong,kalo [USERNAME] punya harga diri. [URL]",anger
"hoohh~~ white2 prince yg meneduhkan hatii duh~ dateng bawa bunga aja udh leleh apalagi kalo dateng bawa sekoper uang, sekotak emas kann",love
"kenangan SMA, tiap pulang sekolah sebelum pulang minta uang ke temen2 cewek masing2 seribu bilangnya buat bensin, tapi malah nyasar ke warung nongki beli udud hahahahah :(",sadness
"[USERNAME] jujur ya gue juga takut, banci yang ngamen gitu sih, pernah kejadian soalnya banci ngebegal, serem banget kalo lahi marah marah sambil nodong piso",fear
Makasih selalu ciptain lagu bagus buat nuest dan nuble huhuhu you've work hard sayang jadi sini peluk akuu aja gak usah peluk tiang :') #Happy_BAEKHO_Day,love
"Mau Ngucapin Happy Birthday yg ke 24 buat Nursehah [USERNAME], semoga berkah umur, murah rezeki, sehat selalu, makin rajin ibadahnya & tetap jadi wanita kuat yg menginspirasi bnyak org. Wish u all the best girl  #IniSahurTIKETCOMHariKe20 #Netmediatama [URL]",happy
Lu pikir nikah itu cuma sebatas hidup bareng sama orang yg lu sayang? Cuma sebatas identitas status di ktp? Atau cuma sebatas ena ena? Deeemmm Helaaaawww,anger
"Banyak tl yang membahas kuota away kemarin dan tiba"" aku ke ingget waktu away ini sebenarnya nga ada kuota buat Solo tapi nekat aja berangkat dan sesampai disini banyak juga yang berangkat . Mungkin lebih asik tanpa kuota dari pada di kasih kuota cuma sedikit muga cepat ricuh ! [URL]",happy
"Ya Allaaaahhh ketika kamu kesel akan sesuatu, ingin marah, tapi nggak ada gunanya karna lain pihak sulit kerja sama. Makan twit ini beserta komen netijen bikin lupa semuanya. Ikhlas aing ikhlaaaassss",anger
"Ya gini nih klo ada siluman bukber, fotonya kaga ada yang bener. Uda di sono paling lama, ditungguin sampe diliatin orang yang pada antre tetep aja anteng ngobrol ketawa ngakak. Ini nih pertemanan jastip terbhaiqq!",happy
"Ketika politisi bicara jual agama agar dipilih atau didukung....itu tandanya tidak mampu, tidak bernalar, tidak punya daya kreasi!! #udahgituaja [URL]",anger
ada saatnya sakit hati itu kita nikmatin dengan cara kita. menangis salah satunya. gembira pun bisa jadi alternatif lain. yang terpenting semua itu bisa kita lewatin walaupun gagal.,sadness
"Dunia semakin lama semakin banyak tantangan yg bikin stres.. tp sbenarnya obat termanjur dikala gundah melanda adalah nelfon Bapak Ibu dan bilang ""doain aku yaa"" kemudiam sebaik2 jawaban adalah ktika mereka blg : ...",love
amin mokasih yo enak :) selamat ulang tahun da ade sukses selalu :D,happy
"Kau tak terganti, Kau yang selalu kunanti, Takkan ku lepas lagi. Pegang tanganku Bersama jatuh cinta Kali kedua pada yang sama Sama indahnya.. [URL]",love
"ada dimana kita selalu ketawa, dimana selalu cubit cubitan online, dan dimana aku beneran ngerasain sayang sama secara utuh walaupun aku gabisa nyentuh kamu. tapi nyatanya separuh aku pengen bgt ngasih ini. [URL]",love
"Alhamdulillah segala puji bagi Allah Tuhan semesta alam, terimakasih masih di beri nikmat sehat,rezeki,umur panjang. #happy25 #thanksfam #thanksdear",happy
"Kata siapa hidup ini tidak ada gunanya ? Ingat, kita diciptakan ini punya tujuan. Semua milik kita adalah barang titipan dan harus dikembalikan. Agama adalah tuntunan untuk membantu kita mencapai tujuan #Ramadan [URL]",happy
"[USERNAME] ngumumin tunangan di hari ke tujuh, bulan ke tujuh, karena menurutnya itu angka keberuntungan, beeeh aku patah hati nya dobeeel, ku yg pengen bgt tuh tgl segitu wkwkw... klo nikahnya ma [USERNAME] rada gpp sih, tp knapa ma die sih hihi..",sadness
